Ticker,Category Name,Family,Legal Type,Annual Report Expense Ratio,Annual Holdings Turnover,Total Net Assets,Cash Position,Stock Position,Bond Position,Preferred Position,Convertible Position,Other Position,Price/Earnings,Price/Book,Price/Sales,Price/Cashflow,Median Market Cap,3 Year Earnings Growth,Duration,Maturity,Credit Quality,Bb,Aa,Aaa,A,Other,B,Bbb,Below B,Us Government,Realestate,Consumer Cyclical,Basic Materials,Consumer Defensive,Technology,Communication Services,Financial Services,Utilities,Industrials,Energy,Healthcare,Top Position 1,Top Position 2,Top Position 3,Top Position 4,Top Position 5,Top Position 6,Top Position 7,Top Position 8,Top Position 9,Top Position 10,Weight of Top Position 1,Weight of Top Position 2,Weight of Top Position 3,Weight of Top Position 4,Weight of Top Position 5,Weight of Top Position 6,Weight of Top Position 7,Weight of Top Position 8,Weight of Top Position 9,Weight of Top Position 10,Ticker
MAYU,Defined Outcome,AllianzIM,Exchange Traded Fund,0.0074,0.0,328312.8,0.0026,0.9973,0.0,0.0,0.0,0.0,0.0409,0.22314,0.3266,0.05716,,,,,,,,,,,,,,0.0,0.0214,0.1075,0.0171,0.0582,0.33040002,0.0971,0.139,0.0247,0.0785,0.030199999,0.096,,,,,,,,,,,,,,,,,,,,,MAYU
MAYW,Defined Outcome,AllianzIM,Exchange Traded Fund,0.0074,0.0,328312.8,0.0011,0.9988,0.0,0.0,0.0,0.0,0.0409,0.22314,0.3266,0.05716,,,,,,,,,,,,,,0.0,0.0214,0.1075,0.0171,0.0582,0.33040002,0.0971,0.139,0.0247,0.0785,0.030199999,0.096,,,,,,,,,,,,,,,,,,,,,MAYW
MAYZ,Defined Outcome,TrueShares,Exchange Traded Fund,0.007900001,0.0,0.0,-0.014400001,0.1245,0.88989997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.651,,,,,,,,,,0.88989997,0.0208,0.1159,0.0173,0.0547,0.3197,0.0995,0.1365,0.0253,0.074,0.0315,0.104899995,FXFXX,,,,,,,,,,0.07,,,,,,,,,,MAYZ
MBB,Intermediate Government,iShares,Exchange Traded Fund,0.0004,1.44,0.0,0.0044,0.0,0.9956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.54,8.964,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,BISXX,,,,,,,,,,4.53,,,,,,,,,,MBB
MBBB,Corporate Bond,VanEck,Exchange Traded Fund,0.0025,0.62,0.0,0.0047999998,0.0,0.9919,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,,,4.37,9.314,,0.094399996,0.0,0.0,0.003,0.0083,0.0,0.8943,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBBB
MBCC,Large Growth,Monarch Funds,Exchange Traded Fund,0.0125,0.75,380111.1,0.0033000002,0.9967,0.0,0.0,0.0,0.0,0.03053,0.1116,0.16408,0.0456,,,,,,,,,,,,,,0.0,0.0817,0.0844,0.0,0.0423,0.3734,0.0938,0.1287,0.0,0.0506,0.0,0.1452,NFLX,GE,MSFT,NVDA,AMT,IBM,MCD,MA,V,BLK,5.23,5.04,4.92,4.59,4.43,4.35,4.32,4.31,4.27,4.25,MBCC
MBND,Muni National Interm,SPDR State Street Global Advisors,Exchange Traded Fund,0.004,0.34,0.0,0.0686,0.0,0.9314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.68,10.047,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBND
MBNE,Muni National Interm,SPDR State Street Global Advisors,Exchange Traded Fund,0.0043,0.33,0.0,0.056700002,0.0,0.9433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.99,10.463,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBNE
MBOX,Large Value,"Freedom Day Solutions, LLC",Exchange Traded Fund,0.0039,0.26,56993.81,0.0028,0.9972,0.0,0.0,0.0,0.0,0.06297,0.36178,0.61592,0.09756,,,,,,,,,,,,,,0.0,0.0672,0.1092,0.0423,0.095,0.14899999,0.0197,0.18030001,0.017,0.1043,0.1252,0.0908,JPM,AVGO,PGR,RSG,ET,DE,EPD,MS,CINF,KLAC,2.73,2.69,2.64,2.63,2.46,2.43,2.41,2.38,2.37,2.33,MBOX
MBS,Intermediate Core-Plus Bond,Angel Oak,Exchange Traded Fund,0.005,1.13,0.0,-0.065799996,0.0,1.0658001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.5,9.277,,0.035,0.06,0.8007,0.0525,0.016,0.0072000003,0.0287,0.0,-0.0935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBS
MBSD,Intermediate Government,Flexshares Trust,Exchange Traded Fund,0.002,0.31,0.0,0.004,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.88,9.462,,0.0,0.9965,0.0,0.0,0.0034999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBSD
MBSF,Short Government,"Regan Capital, LLC",Exchange Traded Fund,0.0049,0.0,0.0,0.0272,0.0,0.9728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.92,9.807,,,,,,,,,,0.09810001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBSF
MBSX,Intermediate Government,Regan Capital,Exchange Traded Fund,0.004,0.0,0.0,0.4713,0.0,0.5287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.78,8.111,,,,,,,,,,0.4725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBSX
MCDS,Mid-Cap Blend,JPMorgan,Exchange Traded Fund,0.0034999999,0.0,23135.44,0.0436,0.9564,0.0,0.0,0.0,0.0,0.04946,0.37108,0.68234,0.07571,,,,,,,,,,,,,,0.0,0.081999995,0.105100006,0.0354,0.0497,0.19510001,0.020399999,0.146,0.0623,0.1461,0.053200003,0.1046,MJGXX,PLTR,HWM,PWR,CAH,WMB,HLT,XEL,FIS,HIG,4.39,1.86,1.49,1.38,1.34,1.33,1.16,1.15,1.14,1.13,MCDS
MCH,China Region,Matthews Asia Funds,Exchange Traded Fund,0.007900001,0.5522,54307.37,0.0239,0.97620004,0.0,0.0,0.0,0.0,0.09015,0.70864,0.95369,0.15053,,,,,,,,,,,,,,0.0,0.0444,0.2988,0.020399999,0.0444,0.1026,0.1462,0.2339,0.0,0.0596,0.0222,0.0275,0700.HK,9988.HK,00939,9618.HK,3690.HK,PDD,02318,DIDIY,000858.SZ,600036.SS,9.83,8.73,4.34,3.9,3.49,3.35,2.87,2.82,2.46,2.41,MCH
MCHI,China Region,iShares,Exchange Traded Fund,0.0058999998,0.15,83896.27,0.0005,0.9994,0.0,0.0,0.0,0.0,0.08121,0.69122,0.70087,0.09602,,,,,,,,,,,,,,0.0,0.0173,0.3037,0.0271,0.038599998,0.081599995,0.2215,0.1778,0.0188,0.0422,0.028399998,0.043,0700.HK,9988.HK,1810.HK,3690.HK,00939,PDD,01211,01398,9999.HK,03988,16.79,10.24,4.56,3.59,3.55,2.75,2.53,1.94,1.73,1.7,MCHI
MCHS,China Region,Matthews Asia Funds,Exchange Traded Fund,0.0089,1.1531,3318.48,0.0889,0.911,0.0,0.0,0.0,0.0,0.06447,0.61903,0.87457,0.13812,,,,,,,,,,,,,,0.0,0.1164,0.2149,0.037100002,0.061300002,0.1398,0.088999994,0.0,0.0221,0.204,0.0301,0.085200004,9899.HK,600885.SS,2669.HK,ATAT,0780.HK,1405.HK,002353.SZ,2367.HK,6990.HK,ACMR,4.07,3.8,3.7,3.24,3.16,3.01,2.75,2.73,2.71,2.58,MCHS
MCSE,Foreign Large Growth,Franklin Templeton Investments,Exchange Traded Fund,0.0061000003,0.1847,62734.59,0.0085,0.9915,0.0,0.0,0.0,0.0,0.03267,0.16405,0.18503,0.0457,,,,,,,,,,,,,,0.0,0.0,0.1479,0.0563,0.0477,0.2858,0.0143,0.026199998,0.0,0.1711,0.0,0.2507,RACE.MI,RMD,ASML.AS,ATCO-A.ST,LIN,ADYEN.AS,MONC.MI,KRX.IR,OR.PA,MTD,8.7,6.57,5.81,5.61,5.58,5.22,5.11,4.9,4.73,4.54,MCSE
MDEV,Health,First Trust,Exchange Traded Fund,0.0069999998,0.17,22889.18,0.0023,0.9976,0.0,0.0,0.0,0.0,0.03249,0.29263,0.2741,0.05028,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02359,EXAS,PODD,7741.T,DXCM,DIM.PA,DEMANT.CO,MTD,RMD,SN.L,2.52,2.43,2.37,2.37,2.32,2.3,2.18,2.15,2.15,2.15,MDEV
MDIV,Aggressive Allocation,First Trust,Exchange Traded Fund,0.0075,0.73,7233.54,0.0070999996,0.5818,0.2059,0.1982,0.0,0.0070999996,0.07172,0.59082,0.95517,0.13165,,,6.77,9.872,,0.33040002,0.0,0.0,0.0,0.0198,0.45319998,0.0509,0.1457,0.0,0.3336,0.0145000005,0.0,0.0744,0.0,0.0239,0.063200004,0.1113,0.0081,0.35459998,0.0164,HYLS,AGNC,IEP,RYN,WES,PMT,USAC,KRP,ARLP,DKL,20.71,1.46,1.39,1.37,1.34,1.34,1.27,1.14,1.12,1.12,MDIV
MDLV,Large Value,Morgan Dempsey,Exchange Traded Fund,0.0058999998,0.0,92915.33,0.0793,0.92080003,0.0,0.0,0.0,0.0,0.05926,0.5006,0.51965,0.09484,,,,,,0.0,0.9984,0.0016,0.0,0.0,0.0,0.0,0.0,0.0273,0.039100002,0.0364,0.0337,0.1438,0.0688,0.076799996,0.1353,0.1579,0.1157,0.1001,0.0924,FGXXX,PM,T,C,WEC,CSCO,XOM,ETR,LMT,KO,4.82,4.5,4.29,3.83,3.65,3.41,3.41,3.34,3.12,3.08,MDLV
MDST,Energy Limited Partnership,Westwood,Exchange Traded Fund,0.008,0.47,27475.89,0.0128,0.9872,0.0,0.0,0.0,0.0,0.05507,0.36176,1.01106,0.14808,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.9944,0.0,ET,ENB.TO,WMB,KMI,EPD,OKE,LNG,AM,TRP.TO,DTM,8.45,8.16,7.97,7.56,6.36,5.61,5.13,5.12,4.95,4.91,MDST
MDY,Mid-Cap Blend,SPDR State Street Global Advisors,Exchange Traded Fund,0.0023999999,0.2043,8144.93,0.0,1.0,0.0,0.0,0.0,0.0,0.05584,0.446,0.77822,0.09227,,,,,,,,,,,,,,,0.0794,0.1381,0.045500003,0.0558,0.1317,0.0105,0.1712,0.0286,0.2069,0.0385,0.0938,IBKR,RBA.TO,EME,CASY,GWRE,SFM,CSL,FNF,DOCU,WSO,0.7,0.7,0.69,0.64,0.64,0.64,0.63,0.62,0.62,0.6,MDY
MDYG,Mid-Cap Growth,SPDR State Street Global Advisors,Exchange Traded Fund,0.0015,0.51,9983.27,0.0004,0.9996,0.0,0.0,0.0,0.0,0.04547,0.26891,0.45697,0.06817,,,,,,,,,,,,,,0.0,0.045500003,0.13430001,0.026400002,0.0513,0.17959999,0.0063,0.1507,0.0031,0.2667,0.0305,0.10560001,IBKR,EME,DUOL,RBA.TO,GWRE,DOCU,SFM,FIX,CSL,OKTA,1.54,1.47,1.33,1.31,1.21,1.21,1.17,1.15,1.14,1.14,MDYG
MDYV,Small Value,SPDR State Street Global Advisors,Exchange Traded Fund,0.0015,0.41,7056.03,0.0011999999,0.9989,0.0,0.0,0.0,0.0,0.06399,0.61699,1.10851,0.11463,,,,,,,,,,,,,,0.0,0.1088,0.1339,0.062,0.0615,0.1018,0.0154,0.19229999,0.052800003,0.1546,0.0484,0.0685,USFD,FLEX,RS,FNF,PFGC,WPC,UNM,RGA,X,CCK,1.35,1.2,1.18,1.06,1.04,1.02,1.0,1.0,0.9,0.86,MDYV
MEAR,Muni National Short,iShares,Exchange Traded Fund,0.0025,0.91,0.0,0.122200005,0.0,0.8778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.74,10.155,,0.0,0.4674,0.088599995,0.3442,0.0,0.0,0.0998,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEAR
MEDI,Health,Harbor,Exchange Traded Fund,0.008,1.46,29962.85,0.011,0.989,0.0,0.0,0.0,0.0,0.0,0.20891,0.23811,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ASND,LLY,LEGN,UNH,PCVX,MASI,DXCM,RYTM,WGS,NTRA,19.1,14.38,7.26,6.75,4.56,3.89,3.78,3.18,2.9,2.64,MEDI
MEDX,Health,Horizon Kinetics,Exchange Traded Fund,0.0085,0.0,94269.02,0.0648,0.9351,0.0,0.0,0.0,0.0,0.04197,0.24151,0.23246,0.0719,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LLY,ABBV,NVS,AMGN,AZN,ALNY,BMY,JNJ,ALKS,PFE,15.99,9.22,7.17,6.25,5.87,5.66,5.53,5.01,4.55,3.93,MEDX
MEM,Diversified Emerging Mkts,Matthews Asia Funds,Exchange Traded Fund,0.007900001,2.0901,65971.85,0.0939,0.90610003,0.0,0.0,0.0,0.0,0.07223,0.51035,0.67429,0.20064,,,,,,,,,,,,,,0.0,0.04,0.1683,0.0089,0.0548,0.2576,0.1238,0.308,0.0,0.0056,0.0149,0.018099999,2330.TW,0700.HK,ITUB,9988.HK,01211,005930.KS,2383.TW,000660.KS,HDB,IBN,9.56,6.97,2.37,2.36,2.21,2.2,2.2,2.13,1.97,1.93,MEM
MEMS,Diversified Emerging Mkts,Matthews Asia Funds,Exchange Traded Fund,0.0089,0.39150003,2228.1,0.0078,0.9922,0.0,0.0,0.0,0.0,0.07008,0.52924,0.64011,0.09008,,,,,,,,,,,,,,0.0,0.042600002,0.188,0.0086,0.087,0.16950001,0.0387,0.2005,0.0058999998,0.1498,0.0,0.1093,BANDHANBNK.BO,145020.KS,LEGN,YDUQ3.SA,YMM,RADICO.BO,SBFG3.SA,CARTRADE.BO,WBC.JO,INPST.AS,7.54,4.56,4.28,2.84,2.43,2.4,2.3,2.11,2.06,2.03,MEMS
MEMX,Diversified Emerging Mkts,Matthews Asia Funds,Exchange Traded Fund,0.007900001,1.1595,32102.56,0.0298,0.97010005,0.0,0.0,0.0,0.0,0.06639,0.43119,0.5915,0.19878,,,,,,,,,,,,,,0.0,0.0128999995,0.1234,0.028099999,0.0645,0.2713,0.0559,0.2796,0.0128,0.0506,0.0341,0.0669,TSM,005930.KS,HDB,IBN,ISAT.JK,BHARTIARTL.NS,000660.KS,2330.TW,035420.KS,2383.TW,10.77,3.42,2.56,2.51,1.89,1.86,1.83,1.69,1.68,1.6,MEMX
METD,Trading--Inverse Equity,Direxion Funds,Exchange Traded Fund,0.01,0.0,0.0,1.0285,-0.0150999995,0.0,0.0,0.0,-0.0134000005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METD
METU,Trading--Leveraged Equity,Direxion Funds,Exchange Traded Fund,0.0106,0.09,0.0,0.72550005,0.2474,0.0,0.0,0.0,0.0271,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,META,,,,,,,,,,9.39,,,,,,,,,,METU
METV,Technology,Roundhill Investments,Exchange Traded Fund,0.0058999998,0.0,184764.92,0.0016,0.88449997,0.0,0.0,0.0,0.11399999,0.04098,0.22583,0.20689,0.05295,,,,,,,,,,,,,,0.0,0.0,0.089899994,0.0,0.0,0.4765,0.3952,0.0385,0.0,0.0,0.0,0.0,RBLX,ETHX.U,AAPL,NVDA,U,META,SE,MSFT,COIN,TSM,10.51,8.74,6.72,4.31,4.07,4.01,3.88,3.59,3.4,2.8,METV
MEXX,Trading--Leveraged Equity,Direxion Funds,Exchange Traded Fund,0.0124,0.56,11113.78,-0.0091,0.8229,0.0,0.0,0.0,0.18620001,0.08087,0.59883,0.73752,0.0,,,,,,,,,,,,,,0.0,0.0655,0.045500003,0.1936,0.25030002,0.0,0.0849,0.2219,0.0,0.129,0.0,0.0092,EWW,EZA,,,,,,,,,46.77,7.75,,,,,,,,,MEXX
MFDX,Foreign Large Blend,PIMCO,Exchange Traded Fund,0.0039,0.29,24332.13,0.0101,0.9853,0.0008,0.0,0.0,0.0038,0.06505,0.63723,0.99661,0.12915,,,,,,,,,,,,,,0.0,0.0277,0.0921,0.0699,0.1161,0.067,0.08979999,0.206,0.049200002,0.1718,0.024500001,0.0858,ULVR.L,ZURN.SW,IBE.MC,7974.T,AD.AS,BATS.L,,,,,1.44,0.96,0.91,0.87,0.84,0.81,,,,,MFDX
MFEM,Diversified Emerging Mkts,PIMCO,Exchange Traded Fund,0.005,0.39,19210.98,0.0093,0.9907,0.0,0.0,0.0,0.0,0.0968,1.02168,1.66172,0.25174,,,,,,,,,,,,,,0.0,0.0238,0.0701,0.1004,0.0633,0.18360001,0.0749,0.2507,0.0493,0.0958,0.0616,0.026500002,2454.TW,2317.TW,HDFCBANK.NS,INFY.NS,2330.TW,2382.TW,PETR4,BHARTIARTL.NS,00939,000660.KS,1.89,1.47,1.27,1.23,1.08,1.07,1.0,1.0,0.89,0.87,MFEM
MFLX,Muni National Long,First Trust,Exchange Traded Fund,0.0093,0.51,0.0,0.0041,0.0,0.9958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.84,9.655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,MFLX
MFSB,Intermediate Core-Plus Bond,MFS,Exchange Traded Fund,0.0034,0.0,0.0,0.0034,0.0,0.987,0.0095999995,0.0,0.0,0.0,0.0,0.0,0.0,,,5.06,9.813,,0.0589,0.0477,0.48860002,0.119399995,0.0063,0.0429,0.22780001,0.0084,0.4518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFSB
MFSG,Large Growth,MFS,Exchange Traded Fund,0.0049,0.0,622804.06,0.012,0.98800004,0.0,0.0,0.0,0.0,0.03185,0.11705,0.17613,0.04386,,,,,,,,,,,,,,0.0,0.0,0.1244,0.013099999,0.035099998,0.398,0.16370001,0.113000005,0.0099,0.0746,0.0,0.0681,MSFT,AMZN,NVDA,META,AAPL,GOOGL,NFLX,MA,GEV,V,13.53,8.67,8.34,7.09,5.03,4.86,4.22,3.98,2.47,2.36,MFSG
MFSI,Foreign Large Blend,MFS,Exchange Traded Fund,0.0058999998,0.0,76217.49,0.0155,0.97089994,0.0136,0.0,0.0,0.0,0.05267,0.44171,0.50874,0.08849,,,,,,,,,,,,,,0.0,0.0,0.0932,0.066199996,0.080299996,0.1626,0.0377,0.2373,0.0128,0.1867,0.0377,0.0856,TSM,SAP.DE,TCEHY,AI.PA,6501.T,SU.PA,CPG.L,RR.L,DB1.DE,,4.43,2.8,2.75,2.47,2.33,2.23,2.06,1.86,1.82,,MFSI
MFSM,Muni National Interm,MFS,Exchange Traded Fund,0.0034,0.0,0.0,0.013300001,0.0,0.9867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.88,10.206,,0.026800001,0.3343,0.114700004,0.336,0.0114,0.0023999999,0.1745,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFSM
MFSV,Large Value,MFS,Exchange Traded Fund,0.0044,0.0,123284.22,0.0085,0.9915,0.0,0.0,0.0,0.0,0.04969,0.34537,0.57408,0.07443,,,,,,,,,,,,,,0.0,0.0257,0.0373,0.0081,0.0904,0.076799996,0.0,0.2825,0.1026,0.1616,0.0596,0.1555,PGR,JPM,CI,MCK,DUK,XOM,BA,TRV,ABT,UNP,4.79,4.43,3.19,3.15,2.59,2.42,2.39,2.37,2.28,2.23,MFSV
MFUL,Moderate Allocation,Mohrfunds,Exchange Traded Fund,0.012200001,3.14,101282.6,0.2387,0.1774,0.473,0.0073,0.0924,0.0112,0.05036,0.31888,0.45837,0.06949,,,3.63,9.939,,0.009,0.2881,0.3753,0.1435,0.0034,0.0034999999,0.1729,0.0042,0.5356,0.026800001,0.0908,0.0257,0.0636,0.2582,0.068,0.2005,0.040900003,0.0889,0.0467,0.09,GBIL,BIL,IGIB,USFR,STIP,ICVT,BOND,CWB,AOR,SGOV,13.99,10.92,9.9,8.91,7.17,5.4,4.94,4.74,4.7,4.55,MFUL
MFUS,Large Value,PIMCO,Exchange Traded Fund,0.0029,0.41,108048.91,0.0053,0.9947,0.0,0.0,0.0,0.0,0.04878,0.312,0.64233,0.07672,,,,,,,,,,,,,,0.0,0.019299999,0.1093,0.0172,0.1302,0.17899999,0.0798,0.168,0.0218,0.105500005,0.028099999,0.1418,BRK-B,AVGO,META,AAPL,WMT,ORCL,COST,TSLA,NVDA,JNJ,2.82,2.37,2.27,2.18,2.0,1.81,1.66,1.46,1.46,1.45,MFUS
MFUT,Systematic Trend,CAMBRIA ETF TRUST,Exchange Traded Fund,0.0082,0.0,87854.24,-2.7489998,0.12,3.5576,0.0,0.0,0.0714,0.03938,0.24656,0.27687,0.05592,,,,,,,,,,,,,,3.5576,0.0104,0.0802,0.1507,0.026400002,0.39060003,0.0,0.0,0.035099998,0.11229999,0.057600003,0.1367,FGXXX,FBTSM25,FGBLM25,,,,,,,,34.2,32.17,9.28,,,,,,,,MFUT
MGC,Large Blend,Vanguard,Exchange Traded Fund,0.0007,0.03,504699.6,0.0018000001,0.9982,0.0,0.0,0.0,0.0,0.03984,0.19645,0.2722,0.05321,,,,,,,,,,,,,,0.0,0.010299999,0.1039,0.012,0.0594,0.3523,0.1066,0.145,0.0117999995,0.0589,0.026300002,0.11350001,AAPL,MSFT,NVDA,AMZN,META,GOOGL,BRK-B,AVGO,TSLA,LLY,8.14,7.49,6.44,4.48,3.07,2.36,2.32,2.3,1.97,1.96,MGC
MGK,Large Growth,Vanguard,Exchange Traded Fund,0.0007,0.06,832703.4,0.0021,0.9979,0.0,0.0,0.0,0.0,0.02869,0.08699,0.13628,0.03852,,,,,,,,,,,,,,0.0,0.013300001,0.1568,0.0081,0.0229,0.5447,0.1104,0.064,0.0,0.0154,0.0,0.0646,AAPL,MSFT,NVDA,AMZN,META,AVGO,TSLA,LLY,V,GOOGL,13.39,12.26,10.5,7.22,4.03,3.98,3.42,3.4,2.66,2.32,MGK
MGMT,Small Blend,Ballast Asset Management,Exchange Traded Fund,0.011,0.23,1559.86,0.0194,0.98050004,0.0,0.0,0.0,0.0,0.06335,0.54464,0.81909,0.12338,,,,,,,,,,,,,,0.0,0.0215,0.098400004,0.1293,0.0495,0.1657,0.0,0.1252,0.0,0.2005,0.157,0.052800003,NRP,CLMB,SEI,TPB,AGM,CBNK,CVCO,BELFB,AZZ,GEO,5.36,4.85,4.18,3.85,3.57,3.35,2.78,2.65,2.58,2.52,MGMT
MGNR,Natural Resources,American Beacon,Exchange Traded Fund,0.0075,1.35,11180.71,0.0152,0.98480004,0.0,0.0,0.0,0.0,0.04512,0.63587,0.85201,0.13655,,,,,,,,,,,,,,0.0,0.0,0.0326,0.536,0.1069,0.0147,0.0,0.0,0.0224,0.1099,0.1775,0.0,SMNEY,CDE,K.TO,PR,HBM.TO,MX.TO,SW,BAS.DE,TECK-B.TO,DAR,5.14,4.03,3.69,3.51,3.47,3.27,3.21,3.12,2.89,2.83,MGNR
MGOV,Intermediate Government,First Trust,Exchange Traded Fund,0.0066000004,3.44,0.0,0.0221,0.0,0.9779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.49,8.861,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MGOV
MGRO,Large Growth,VanEck,Exchange Traded Fund,0.0049,0.16,58606.79,0.0235,0.97650003,0.0,0.0,0.0,0.0,0.03355,0.17833,0.1991,0.04607,,,,,,,,,,,,,,0.0,0.0,0.060399998,0.0256,0.082100004,0.38169998,0.0648,0.0941,0.0,0.1423,0.0,0.1491,VEEV,MSFT,MPWR,MKTX,TRU,TER,ALLE,YUM,EFX,GOOGL,5.76,5.31,5.21,4.74,4.45,3.68,3.35,2.91,2.77,2.68,MGRO
MGV,Large Value,Vanguard,Exchange Traded Fund,0.0007,0.13,194779.88,0.001,0.999,0.0,0.0,0.0,0.0,0.05394,0.35094,0.46678,0.07733,,,,,,,,,,,,,,0.0,0.0104,0.037100002,0.020299999,0.1146,0.0955,0.0433,0.2691,0.0287,0.12529999,0.0641,0.1917,BRK-B,JPM,XOM,WMT,PG,UNH,JNJ,HD,ABBV,BRK.A,4.36,4.25,2.85,2.67,2.37,2.35,2.34,2.23,2.14,1.71,MGV
MID,Mid-Cap Growth,American Century Investments,Exchange Traded Fund,0.0045,0.68,22413.77,0.016,0.984,0.0,0.0,0.0,0.0,0.03395,0.15558,0.40497,0.0497,,,,,,,,,,,,,,0.0,0.0,0.121800005,0.0621,0.0252,0.2477,0.0,0.083900005,0.0232,0.2225,0.0421,0.1714,BFAM,NET,MSCI,DOCU,TRGP,JCI,POOL,ZS,CDNS,AVNT,5.97,5.2,4.22,4.22,4.14,3.75,3.65,3.46,3.19,3.14,MID
MIDE,Mid-Cap Blend,Xtrackers,Exchange Traded Fund,0.0015,0.35,8108.87,0.0112,0.9888,0.0,0.0,0.0,0.0,0.05831,0.47583,0.82157,0.09954,,,,,,,,,,,,,,0.0,0.083000004,0.1331,0.038599998,0.0417,0.1339,0.0085,0.17959999,0.0150999995,0.2241,0.0431,0.0992,IBKR,EME,RBA.TO,USFD,GWRE,CSL,DOCU,FIX,SFM,,1.1,1.03,0.93,0.87,0.86,0.84,0.83,0.83,0.82,,MIDE
MIDU,Trading--Leveraged Equity,Direxion Funds,Exchange Traded Fund,0.0099,1.29,8169.49,0.2203,0.77970004,0.0,0.0,0.0,0.0,0.05562,0.44483,0.78061,0.09203,,,,,,,,,,,,,,0.0,0.075500004,0.1347,0.0435,0.055,0.1432,0.010199999,0.1707,0.026600001,0.21350001,0.0395,0.0877,FTIXX,IBKR,EME,DUOL,RBA.TO,USFD,GWRE,OKTA,DOCU,,17.93,0.57,0.54,0.49,0.48,0.45,0.44,0.44,0.43,,MIDU
MIG,Corporate Bond,VanEck,Exchange Traded Fund,0.002,0.54,0.0,0.0047999998,0.0,0.9874,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,,,4.32,9.346,,0.0717,0.1189,0.0,0.2981,0.0053,0.0,0.506,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIG
MILK,Corporate Bond,Pacer,Exchange Traded Fund,0.0049,0.0,0.0,0.019199999,0.0,0.98080003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.13,9.029,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILK
MILN,Large Growth,Global X Funds,Exchange Traded Fund,0.005,0.1095,72337.57,0.00090000004,0.9991,0.0,0.0,0.0,0.0,0.03838,0.22261,0.42791,0.06313,,,,,,,,,,,,,,0.0,0.0691,0.4432,0.0,0.074200004,0.1457,0.21120001,0.048899997,0.0,0.0076,0.0,0.0,SE,NFLX,INTU,DIS,BKNG,UBER,SPOT,META,DASH,PYPL,3.72,3.4,3.39,3.39,3.24,3.17,3.14,3.11,3.08,3.0,MILN
